64 64 3.556930 3.433309
128 64 0.855204 2.147722
192 64 0.165323 1.609781
256 64 0.158970 0.087227
320 64 -1.393227 0.142316
384 64 -2.417531 -0.842161
448 64 -2.793828 -2.385147
64 128 3.136010 2.313282
128 128 3.396731 3.637331
192 128 2.305427 0.982067
256 128 0.431622 -0.477632
320 128 -0.563713 -1.890789
384 128 -0.659959 -2.284324
448 128 -2.792018 -3.288837
64 192 6.148628 2.756341
128 192 3.711847 0.930030
192 192 2.829294 0.164723
256 192 1.290323 -0.865653
320 192 0.657990 -2.294521
384 192 -0.199600 -3.160500
448 192 -1.115070 -4.544173
64 256 5.566964 0.956587
128 256 4.714227 -0.093946
192 256 4.221847 -1.392174
256 256 2.841081 -2.164087
320 256 1.880539 -2.809845
384 256 0.253159 -3.988040
448 256 0.623204 -5.323197
64 320 6.248808 0.086941
128 320 5.792357 -1.214678
192 320 4.891815 -1.924676
256 320 3.768333 -3.930721
320 320 2.412853 -6.175343
384 320 1.887693 -5.208641
448 320 0.447090 -6.588583
64 384 7.774339 -0.984118
128 384 7.074814 -2.194560
192 384 5.817156 -3.463304
256 384 4.952704 -4.172218
320 384 2.677624 -5.307360
384 384 3.531742 -6.033313
448 384 1.989633 -6.536230
64 448 8.413598 -2.142853
128 448 7.724289 -2.252820
192 448 7.159879 -4.122124
256 448 5.865409 -4.476985
320 448 4.760334 -5.976696
384 448 4.194468 -8.069805
448 448 3.166741 -7.649044
