64 64 2.889828 4.291742
128 64 1.183819 2.368116
192 64 -0.299169 1.154625
256 64 -0.709330 1.864333
320 64 -0.367994 -1.080769
384 64 -2.369211 -0.602931
448 64 -4.039943 -1.611056
64 128 3.254587 3.830468
128 128 2.626582 1.753618
192 128 1.632174 2.651576
256 128 0.855607 0.425315
320 128 -0.364445 -0.907531
384 128 -2.104696 -2.265792
448 128 -1.994599 -3.293109
64 192 4.871395 2.311242
128 192 4.323403 1.597176
192 192 2.551406 0.103278
256 192 1.312313 -0.525076
320 192 -0.196033 -1.689698
384 192 -0.558141 -3.245125
448 192 -1.024727 -4.754375
64 256 5.423045 1.463339
128 256 4.753175 0.484982
192 256 3.797438 -0.876974
256 256 2.670151 -2.180414
320 256 1.921386 -2.204976
384 256 -0.363759 -4.558843
448 256 0.116917 -4.985276
64 320 6.732173 0.531937
128 320 6.159832 -0.796229
192 320 4.358924 -1.872772
256 320 4.164863 -2.243639
320 320 2.529036 -5.133172
384 320 1.110855 -5.833427
448 320 1.249741 -6.077157
64 384 7.653525 -0.594346
128 384 6.642028 -2.218358
192 384 5.746353 -3.261046
256 384 4.659514 -3.750808
320 384 3.379106 -5.100579
384 384 1.734990 -5.748123
448 384 1.882984 -6.123104
64 448 8.306942 -1.550513
128 448 7.688875 -1.794704
192 448 6.529781 -4.378947
256 448 5.934180 -5.069645
320 448 4.052839 -5.400505
384 448 3.687330 -7.239092
448 448 2.848099 -7.494419
