64 64 0.712158 1.435230
128 64 0.859223 1.369953
192 64 0.192896 1.725530
256 64 0.373894 1.499361
320 64 0.126922 1.405219
384 64 -0.202257 1.934668
448 64 -0.421014 1.450255
64 128 0.590736 1.433312
128 128 0.558188 1.652928
192 128 0.417646 1.406307
256 128 0.317846 1.296623
320 128 0.028356 1.524581
384 128 -0.207375 1.677028
448 128 -0.221239 1.559154
64 192 0.826041 1.188462
128 192 0.186446 1.547735
192 192 0.375857 1.604847
256 192 0.274849 1.619576
320 192 0.039401 1.476364
384 192 0.013746 1.551336
448 192 -0.226565 1.493091
64 256 0.960890 1.451849
128 256 0.722156 1.517244
192 256 0.235237 1.567351
256 256 0.174438 1.439009
320 256 0.093717 1.682431
384 256 -0.028747 1.213447
448 256 0.026836 1.107742
64 320 0.906645 1.094448
128 320 0.679426 1.210305
192 320 0.475983 1.381698
256 320 0.328398 1.487397
320 320 -0.018652 1.208498
384 320 -0.066398 1.297615
448 320 -0.099030 1.405991
64 384 0.812002 1.183996
128 384 0.827611 1.288415
192 384 0.798531 1.209850
256 384 0.401488 1.161394
320 384 0.151391 1.161181
384 384 0.035233 1.227561
448 384 -0.201286 1.112669
64 448 0.938113 0.994512
128 448 0.840874 1.075871
192 448 0.873075 1.122553
256 448 0.488393 1.212124
320 448 0.025513 1.514014
384 448 0.024752 0.792924
448 448 -0.185760 0.598004
