64 64 3.974351 4.237462
128 64 3.315923 4.678104
192 64 2.199995 3.953205
256 64 1.183493 2.195530
320 64 0.456498 1.067525
384 64 -0.968534 -0.911106
448 64 -2.195230 -0.665010
64 128 4.211590 5.624329
128 128 4.150725 3.947100
192 128 2.491278 2.684397
256 128 1.894327 2.543911
320 128 1.048753 0.124537
384 128 -0.277687 0.125061
448 128 -0.877970 -0.637351
64 192 4.601241 3.793009
128 192 4.623633 2.275737
192 192 3.662441 1.710856
256 192 2.955451 0.912421
320 192 2.653394 0.088097
384 192 0.265169 -1.961905
448 192 -0.309938 -2.341474
64 256 5.943574 2.169901
128 256 6.074667 2.480869
192 256 5.593665 0.892474
256 256 4.537832 0.135185
320 256 2.735085 -1.412222
384 256 0.772671 -2.592178
448 256 1.484223 -3.752777
64 320 8.056290 2.603680
128 320 6.455076 0.882582
192 320 5.868395 -0.645262
256 320 5.257889 -0.607366
320 320 6.768734 -29.682285
384 320 2.739753 -3.259339
448 320 2.964015 -3.855767
64 384 7.970089 -0.103082
128 384 8.758379 0.588481
192 384 6.382206 -0.698159
256 384 5.399059 -2.759899
320 384 5.444576 -3.106758
384 384 4.237584 -4.817774
448 384 2.959997 -4.940911
64 448 9.983806 1.001269
128 448 8.319211 -0.694414
192 448 7.978576 -1.645734
256 448 6.651560 -3.227398
320 448 5.891681 -3.675613
384 448 12.356417 -29.405188
448 448 4.784872 -6.225151
