64 64 2.851360 6.711952
128 64 0.394222 6.298511
192 64 0.780258 4.912588
256 64 -0.908576 5.040998
320 64 -2.202823 3.109173
384 64 -2.687417 2.373521
448 64 -2.931550 0.775434
64 128 15.565997 7.098688
128 128 1.326576 6.008423
192 128 1.046939 4.985350
256 128 0.136694 3.565969
320 128 -0.895694 3.079306
384 128 -1.669847 0.857033
448 128 -3.189909 -0.090356
64 192 3.099318 5.273293
128 192 2.942625 4.311068
192 192 2.465205 4.260114
256 192 2.211818 2.458669
320 192 0.125193 1.498273
384 192 -0.905531 0.306993
448 192 -2.602613 -0.924659
64 256 7.235503 4.887069
128 256 3.943499 4.303274
192 256 3.807039 2.517056
256 256 2.376375 1.290701
320 256 1.133610 0.720638
384 256 0.131789 -0.758237
448 256 -0.862428 -1.356935
64 320 5.797323 4.139241
128 320 5.519035 2.789435
192 320 4.600849 1.893818
256 320 2.445158 1.190668
320 320 2.317288 -0.971247
384 320 1.322993 -1.269842
448 320 1.208177 -2.246263
64 384 7.832222 3.916774
128 384 6.252809 1.830242
192 384 4.766586 0.614771
256 384 4.503729 -0.309427
320 384 3.585383 -1.313218
384 384 1.747909 -3.172111
448 384 1.876969 -3.476804
64 448 7.652969 1.987376
128 448 8.099601 2.033511
192 448 6.435268 -0.909753
256 448 4.921803 -1.486450
320 448 4.436509 -1.742756
384 448 3.274591 -3.168787
448 448 3.277820 -3.717247
