64 64 3.654167 3.999570
128 64 2.748967 3.086677
192 64 2.473513 3.751505
256 64 1.389916 1.849196
320 64 -0.031552 1.423545
384 64 -30.517929 23.692047
448 64 -1.961085 -0.374954
64 128 5.041922 6.357686
128 128 -15.139581 -14.534642
192 128 2.893638 2.624808
256 128 1.192132 2.613576
320 128 0.540268 0.584977
384 128 0.216172 0.024369
448 128 -0.579016 -0.942658
64 192 3.987692 3.959277
128 192 4.119495 2.482996
192 192 4.692827 1.882974
256 192 3.129162 1.239735
320 192 2.662171 0.857296
384 192 0.370587 -2.000905
448 192 -0.260239 -2.443775
64 256 6.687986 2.810598
128 256 5.535801 2.304418
192 256 5.274307 1.495393
256 256 3.988418 0.491306
320 256 2.745905 -1.365825
384 256 -0.284526 -1.233146
448 256 1.284627 -3.835766
64 320 7.000050 2.961818
128 320 6.405925 1.101794
192 320 5.804816 -0.390967
256 320 4.695766 -0.181467
320 320 3.870951 -3.254857
384 320 2.396228 -2.610431
448 320 2.409018 -4.583556
64 384 8.200003 0.639723
128 384 9.110687 0.933275
192 384 6.688633 -0.751081
256 384 5.495601 -2.996288
320 384 4.593916 -3.038802
384 384 3.786690 -4.763443
448 384 3.130293 -4.883110
64 448 1.996407 23.804642
128 448 8.260653 -0.099816
192 448 8.119535 -1.669405
256 448 6.772340 -2.760076
320 448 5.444881 -3.273530
384 448 10.828217 -31.525015
448 448 4.491522 -6.022552
