64 64 3.903322 5.264850
128 64 2.904204 4.018335
192 64 1.523623 3.433107
256 64 0.685049 4.609059
320 64 0.842725 -0.530228
384 64 -2.127952 0.814711
448 64 -2.465635 0.281940
64 128 3.881092 4.884646
128 128 3.144037 3.089638
192 128 3.425303 3.360783
256 128 1.794800 1.823290
320 128 1.228430 1.143625
384 128 0.100549 -0.641834
448 128 -0.242589 -2.261552
64 192 5.995289 3.819150
128 192 6.255074 3.634198
192 192 3.675145 1.083621
256 192 2.675104 0.984552
320 192 1.426265 -0.570185
384 192 0.743733 -1.593982
448 192 0.624215 -2.222711
64 256 6.179402 3.138307
128 256 5.717815 1.880822
192 256 5.246288 0.726999
256 256 4.234350 0.143595
320 256 2.887325 -0.807642
384 256 1.663661 -2.841894
448 256 1.612930 -3.576960
64 320 7.708567 1.868620
128 320 6.827404 -0.025727
192 320 5.518389 0.017314
256 320 5.625144 -1.068859
320 320 3.981805 -2.450115
384 320 2.665822 -4.182584
448 320 2.868193 -4.296988
64 384 8.743248 0.614722
128 384 7.853782 -0.477363
192 384 7.006344 -1.365154
256 384 5.366489 -2.285915
320 384 4.048778 -3.438884
384 384 2.983674 -4.462860
448 384 3.663717 -4.840305
64 448 9.471019 0.084513
128 448 8.240545 -0.115526
192 448 7.913655 -2.879569
256 448 7.253021 -3.192536
320 448 5.603111 -3.982197
384 448 4.853125 -4.927196
448 448 3.641545 -6.224897
